CustomerID,Country,Total_revenue,Orders
16696,"United Kingdom",2631.60,40
16697,"United Kingdom",501.80,96
16698,"United Kingdom",7992.00,20
16700,"United Kingdom",24642.12,1456
16701,"United Kingdom",24585.12,636
16705,"United Kingdom",67430.04,1300
16706,"United Kingdom",2396.68,548
16708,"United Kingdom",2626.52,108
16709,"United Kingdom",13381.48,352
16710,"United Kingdom",11191.16,1816
16711,"United Kingdom",6884.92,96
16712,"United Kingdom",17721.72,1992
16713,"United Kingdom",32817.84,2828
16714,"United Kingdom",4830.92,388
16715,"United Kingdom",1206.88,76
16716,"United Kingdom",3604.80,8
16717,"United Kingdom",19173.16,972
16718,"United Kingdom",3168.25,230
16719,"United Kingdom",8593.88,920
16720,"United Kingdom",679.56,116
16721,"United Kingdom",1237.08,156
16722,"United Kingdom",21822.92,1012
16723,"United Kingdom",2540.24,204
16725,"United Kingdom",3415.38,662
16726,"United Kingdom",6090.88,792
16727,"United Kingdom",1175.28,196
16728,"United Kingdom",4782.88,1164
16729,"United Kingdom",36620.08,3208
16730,"United Kingdom",3226.16,352
16732,"United Kingdom",3492.04,156
16734,"United Kingdom",3045.44,256
16735,"United Kingdom",11720.32,600
16737,"United Kingdom",1670.40,4
16738,"United Kingdom",15.00,4
16739,"United Kingdom",1761.60,68
16742,"United Kingdom",1859.60,4
16743,"United Kingdom",10197.28,840
16744,"United Kingdom",5633.00,1024
16745,"United Kingdom",31355.48,1604
16746,"United Kingdom",29773.52,2000
16747,"United Kingdom",3527.84,180
16748,"United Kingdom",6622.80,308
16750,"United Kingdom",2898.92,408
16751,"United Kingdom",7331.44,124
16752,"United Kingdom",1088.50,50
16753,"United Kingdom",944.48,148
16754,"United Kingdom",10012.00,10
16755,"United Kingdom",6668.32,740
16756,"United Kingdom",1361.88,72
16757,"United Kingdom",427.32,28
16758,"United Kingdom",1616.56,92
16759,"United Kingdom",3315.16,176
16761,"United Kingdom",1346.48,56
16762,"United Kingdom",6138.32,372
16763,"United Kingdom",2770.40,108
16764,"United Kingdom",13365.08,3296
16765,"United Kingdom",136.00,4
16766,"United Kingdom",4784.00,144
16767,"United Kingdom",24867.60,972
16768,"United Kingdom",2088.08,248
16769,"United Kingdom",1690.56,176
16770,"United Kingdom",3751.84,651
16771,"United Kingdom",9557.00,1068
16773,"United Kingdom",866.52,124
16774,"United Kingdom",3443.48,216
16775,"United Kingdom",7850.04,720
16776,"United Kingdom",1597.12,320
16777,"United Kingdom",989.40,212
16778,"United Kingdom",983.76,64
16779,"United Kingdom",50099.88,1500
16780,"United Kingdom",2128.36,296
16781,"United Kingdom",1635.75,90
16782,"United Kingdom",11922.40,904
16784,"United Kingdom",740.80,20
16788,"United Kingdom",3080.08,712
16789,"United Kingdom",323.20,20
16790,"United Kingdom",6852.88,412
16791,"United Kingdom",7953.32,1488
16792,"United Kingdom",476.92,52
16793,"United Kingdom",1111.36,76
16794,"United Kingdom",5745.12,1320
16795,"United Kingdom",1701.32,280
16796,"United Kingdom",1376.08,80
16800,"United Kingdom",5093.40,700
16801,"United Kingdom",6899.04,320
16803,"United Kingdom",1517.92,108
16804,"United Kingdom",2181.56,244
16805,"United Kingdom",1931.76,404
16806,"United Kingdom",3401.56,448
16807,"United Kingdom",5670.12,336
16808,"United Kingdom",1228.08,104
16809,"United Kingdom",4629.16,688
16810,"United Kingdom",1404.56,68
16811,"United Kingdom",2271.80,116
16812,"United Kingdom",1991.80,64
16813,"United Kingdom",7694.00,1992
16814,"United Kingdom",28547.19,1412
16816,"United Kingdom",1883.04,124
16817,"United Kingdom",6920.44,360
16818,"United Kingdom",14638.32,816
16820,"United Kingdom",2276.64,120
16823,"United Kingdom",1484.92,160
16824,"United Kingdom",2139.56,120
16825,"United Kingdom",3443.92,120
16826,"United Kingdom",1606.80,100
16828,"United Kingdom",514.00,32
16829,"United Kingdom",788.88,44
16830,"United Kingdom",1726.84,120
16832,"United Kingdom",1007.20,72
16833,"United Kingdom",4943.72,212
16834,"United Kingdom",1653.84,96
16835,"United Kingdom",805.15,45
16836,"United Kingdom",1060.60,48
16837,"United Kingdom",13298.32,700
16838,"United Kingdom",2547.96,116
16839,"United Kingdom",75739.28,1238
16841,"United Kingdom",8036.64,496
16842,"United Kingdom",5666.36,292
16843,"United Kingdom",47787.96,1704
16846,"United Kingdom",957.12,48
16847,"United Kingdom",773.76,48
16848,"United Kingdom",1248.08,64
16849,"United Kingdom",621.08,40
16850,"United Kingdom",1430.44,80
16851,"United Kingdom",1726.32,92
16852,"United Kingdom",579.64,36
16855,"United Kingdom",1444.40,84
16856,"United Kingdom",141.60,8
16858,"United Kingdom",1698.36,48
16859,"United Kingdom",3246.20,224
16861,"United Kingdom",695.04,24
16863,"United Kingdom",2607.24,132
16866,"United Kingdom",864.96,48
16869,"United Kingdom",3599.48,552
16871,"United Kingdom",11999.80,596
16872,"United Kingdom",2720.08,28
16873,"United Kingdom",33332.72,1276
16875,"United Kingdom",10956.44,576
16877,"United Kingdom",3686.52,684
16878,"United Kingdom",53.20,12
16880,"United Kingdom",6600.72,784
16881,"United Kingdom",1728.00,4
16882,"United Kingdom",3271.60,176
16883,"United Kingdom",1367.70,184
16884,"United Kingdom",1894.96,120
16885,"United Kingdom",1978.52,428
16887,"United Kingdom",797.72,156
16889,"United Kingdom",7119.08,600
16891,"United Kingdom",3821.96,942
16892,"United Kingdom",2517.88,456
16893,"United Kingdom",626.92,196
16895,"United Kingdom",1068.28,328
16897,"United Kingdom",1237.92,160
16898,"United Kingdom",2256.44,728
16899,"United Kingdom",5940.04,560
16900,"United Kingdom",4234.64,368
16902,"United Kingdom",9226.72,208
16903,"United Kingdom",1815.64,292
16904,"United Kingdom",16463.88,3096
16905,"United Kingdom",14653.08,918
16906,"United Kingdom",2461.28,396
16907,"United Kingdom",5314.24,696
16909,"United Kingdom",1720.80,84
16910,"United Kingdom",6883.24,2416
16912,"United Kingdom",12304.72,504
16913,"United Kingdom",453.76,32
16914,"United Kingdom",1176.04,164
16915,"United Kingdom",2563.12,244
16916,"United Kingdom",2792.38,680
16917,"United Kingdom",1566.08,36
16918,"United Kingdom",5012.80,584
16919,"United Kingdom",10658.20,1352
16921,"United Kingdom",768.12,264
16923,"United Kingdom",31978.00,2976
16924,"United Kingdom",3767.40,368
16926,"United Kingdom",1151.25,70
16927,"United Kingdom",2172.20,24
16928,"United Kingdom",12221.25,930
16929,"United Kingdom",5778.36,340
16930,"United Kingdom",1620.32,232
16931,"United Kingdom",21035.00,3989
16932,"United Kingdom",846.16,256
16933,"United Kingdom",2650.60,204
16934,"United Kingdom",4624.36,288
16936,"United Kingdom",1366.32,260
16938,"United Kingdom",12664.40,1108
16940,"United Kingdom",14150.20,1336
16942,"United Kingdom",9110.80,1304
16943,"United Kingdom",3764.92,140
16945,"United Kingdom",20132.88,1140
16947,"United Kingdom",1844.72,96
16948,"United Kingdom",1740.08,76
16949,"United Kingdom",5216.48,244
16950,"United Kingdom",5974.48,188
16951,"United Kingdom",5334.20,356
16952,"United Kingdom",720.44,68
16953,"United Kingdom",83.20,4
16954,"United Kingdom",8340.32,216
16955,"United Kingdom",2393.02,114
16956,"United Kingdom",1301.36,68
16957,"United Kingdom",1781.92,72
16959,"United Kingdom",469.40,28
16960,"United Kingdom",2154.60,436
16961,"United Kingdom",1244.16,72
16963,"United Kingdom",442.20,28
16965,"United Kingdom",898.36,108
16966,"United Kingdom",8619.88,112
16967,"United Kingdom",1336.08,88
16968,"United Kingdom",1757.72,124
16969,"United Kingdom",2681.24,176
16971,"United Kingdom",1595.16,200
16976,"United Kingdom",1006.08,8
16978,"United Kingdom",1615.52,180
16979,"United Kingdom",8257.20,396
16980,"United Kingdom",4482.04,360
16982,"United Kingdom",1955.52,112
16983,"United Kingdom",8196.69,641
16984,"United Kingdom",19675.60,1740
16985,"United Kingdom",26492.08,552
16986,"United Kingdom",7492.80,12
16987,"United Kingdom",6824.40,544
16988,"United Kingdom",819.76,44
16989,"United Kingdom",5833.20,72
16990,"United Kingdom",716.00,4
16992,"United Kingdom",6816.64,396
16996,"United Kingdom",6409.84,168
16997,"United Kingdom",3588.00,60
16998,"United Kingdom",1180.00,16
16999,"United Kingdom",1998.68,96
17001,"United Kingdom",20254.28,828
17002,"United Kingdom",6691.32,220
17004,"United Kingdom",6559.84,212
17006,"United Kingdom",3707.92,208
17007,"United Kingdom",3864.52,224
17010,"United Kingdom",871.44,48
17011,"United Kingdom",1153.20,64
17014,"United Kingdom",3196.28,356
17015,"United Kingdom",7866.72,920
17017,"United Kingdom",42823.88,1194
17018,"United Kingdom",3781.20,68
17019,"United Kingdom",6029.00,1036
17022,"United Kingdom",324.80,32
17024,"United Kingdom",383.40,12
17025,"United Kingdom",1712.05,45
17026,"United Kingdom",703.47,24
17027,"United Kingdom",3659.32,632
17029,"United Kingdom",2864.00,8
17030,"United Kingdom",587.48,44
17031,"United Kingdom",1719.40,100
17033,"United Kingdom",4496.16,132
17034,"United Kingdom",3024.08,124
17035,"United Kingdom",1734.12,112
17037,"United Kingdom",6164.48,352
17038,"United Kingdom",688.20,128
17040,"United Kingdom",2778.36,84
17041,"United Kingdom",5531.80,356
17042,"United Kingdom",4217.36,396
17043,"United Kingdom",7536.24,444
17044,"United Kingdom",4809.60,32
17045,"United Kingdom",1357.76,88
17046,"United Kingdom",2710.88,96
17047,"United Kingdom",4947.20,292
17048,"United Kingdom",4237.80,196
17049,"United Kingdom",26040.60,1456
17050,"United Kingdom",13546.32,1328
17051,"United Kingdom",1120.36,196
17052,"United Kingdom",1712.24,400
17053,"United Kingdom",2217.12,60
17054,"United Kingdom",6442.32,392
17058,"United Kingdom",5141.16,272
17059,"United Kingdom",14477.30,2426
17060,"United Kingdom",996.96,24
17061,"United Kingdom",21652.40,428
17062,"United Kingdom",2439.72,319
17063,"United Kingdom",7352.96,380
17064,"United Kingdom",3802.20,276
17068,"United Kingdom",21594.16,1368
17069,"United Kingdom",14343.21,764
17070,"United Kingdom",1513.04,288
17071,"United Kingdom",12706.16,704
17073,"United Kingdom",6493.36,772
17075,"United Kingdom",3971.88,364
17076,"United Kingdom",3858.96,116
17078,"United Kingdom",1512.80,112
17079,"United Kingdom",712.80,12
17080,"United Kingdom",1308.88,36
17081,"United Kingdom",1474.92,308
17082,"United Kingdom",8316.60,340
17083,"United Kingdom",7852.32,256
17084,"United Kingdom",14307.56,788
17085,"United Kingdom",7197.16,848
17086,"United Kingdom",8566.40,400
17088,"United Kingdom",9704.52,544
17090,"United Kingdom",8494.80,264
17091,"United Kingdom",17458.44,900
17092,"United Kingdom",8428.04,568
17094,"United Kingdom",1208.00,56
17095,"United Kingdom",5483.84,300
17096,"United Kingdom",4709.52,224
17097,"Spain",4259.20,964
17100,"United Kingdom",4125.76,272
17101,"United Kingdom",8594.92,212
17102,"United Kingdom",102.00,4
17105,"United Kingdom",2795.12,376
17107,"United Kingdom",50916.44,1904
17109,"United Kingdom",3661.60,492
17110,"United Kingdom",693.20,52
17111,"United Kingdom",1062.44,124
17114,"United Kingdom",3759.80,568
17115,"United Kingdom",4148.80,180
17117,"United Kingdom",464.80,36
17118,"United Kingdom",760.08,48
17119,"United Kingdom",2610.04,148
17120,"United Kingdom",1426.64,84
17122,"United Kingdom",673.28,32
17123,"United Kingdom",1694.40,44
17124,"United Kingdom",1195.56,128
17125,"United Kingdom",1254.80,196
17126,"United Kingdom",4403.72,1120
17128,"United Kingdom",699.16,64
17131,"United Kingdom",12310.08,640
17133,"United Kingdom",23159.36,116
17134,"United Kingdom",1930.00,108
17135,"United Kingdom",5433.30,234
17138,"United Kingdom",1726.40,108
17139,"United Kingdom",50894.44,2244
17140,"United Kingdom",1861.28,80
17142,"United Kingdom",2316.00,60
17144,"United Kingdom",4006.08,196
17146,"United Kingdom",3069.92,144
17147,"United Kingdom",7027.56,336
17148,"United Kingdom",499.52,36
17152,"United Kingdom",6758.00,56
17153,"United Kingdom",926.52,60
17154,"United Kingdom",1458.00,100
17155,"United Kingdom",1061.40,92
17157,"United Kingdom",1757.04,80
17158,"United Kingdom",5588.28,296
17159,"United Kingdom",8108.32,504
17160,"United Kingdom",17351.52,1092
17162,"United Kingdom",7752.72,468
17163,"United Kingdom",1172.40,20
17164,"United Kingdom",10714.80,620
17165,"United Kingdom",634.72,40
17166,"United Kingdom",825.36,48
17169,"United Kingdom",3878.48,248
17171,"United Kingdom",899.64,64
17172,"United Kingdom",1271.04,60
17173,"United Kingdom",18493.60,404
17174,"United Kingdom",239.60,16
17175,"United Kingdom",6080.52,272
17176,"United Kingdom",1729.72,76
17179,"United Kingdom",4301.20,416
17180,"United Kingdom",3275.12,532
17181,"United Kingdom",1115.20,94
17183,"United Kingdom",13537.80,300
17186,"United Kingdom",1152.00,16
17187,"United Kingdom",1100.60,56
17188,"United Kingdom",11813.32,372
17189,"United Kingdom",1564.32,256
17190,"United Kingdom",1901.80,84
17191,"United Kingdom",9470.00,1040
17193,"United Kingdom",9547.60,164
17194,"United Kingdom",1062.28,120
17197,"United Kingdom",4322.04,132
17198,"United Kingdom",3422.94,469
17201,"United Kingdom",1533.12,184
17203,"United Kingdom",15239.48,644
17204,"United Kingdom",7173.84,264
17205,"United Kingdom",1576.32,56
17206,"United Kingdom",816.96,28
17211,"United Kingdom",10294.55,958
17212,"United Kingdom",907.40,16
17213,"United Kingdom",13493.32,760
17214,"United Kingdom",4372.56,420
17217,"United Kingdom",454.00,36
17218,"United Kingdom",8540.12,1188
17219,"United Kingdom",501.68,112
17220,"United Kingdom",14883.88,2136
17221,"United Kingdom",1479.24,256
17222,"United Kingdom",1758.56,140
17223,"United Kingdom",1745.76,204
17226,"United Kingdom",1573.96,84
17227,"United Kingdom",3781.48,196
17228,"United Kingdom",9652.06,1003
17229,"United Kingdom",1369.12,204
17230,"United Kingdom",16018.44,300
17231,"United Kingdom",14585.12,2404
17232,"United Kingdom",1719.28,152
17233,"United Kingdom",1001.76,116
17234,"United Kingdom",699.16,64
17235,"United Kingdom",2919.14,139
17236,"United Kingdom",4140.92,460
17237,"United Kingdom",1258.76,76
17238,"United Kingdom",17771.27,2592
17239,"United Kingdom",1813.20,64
17242,"United Kingdom",6319.84,200
17243,"United Kingdom",38089.62,1759
17244,"United Kingdom",4267.60,144
17245,"United Kingdom",747.00,40
17247,"United Kingdom",1348.56,240
17248,"United Kingdom",1341.64,292
17250,"United Kingdom",1644.08,252
17251,"United Kingdom",1133.12,156
17252,"United Kingdom",1471.04,364
17253,"United Kingdom",810.88,80
17254,"United Kingdom",1286.96,492
17255,"United Kingdom",1252.44,324
17256,"United Kingdom",990.40,72
17259,"United Kingdom",2491.88,516
17262,"United Kingdom",6016.88,56
17263,"United Kingdom",292.52,104
17265,"United Kingdom",2489.68,560
17266,"United Kingdom",1532.36,368
17267,"United Kingdom",1366.32,164
17268,"United Kingdom",5438.56,40
17272,"United Kingdom",8860.20,480
17274,"United Kingdom",687.00,140
17277,"United Kingdom",4417.60,292
17278,"United Kingdom",984.16,60
17279,"United Kingdom",751.32,36
17282,"United Kingdom",6889.24,384
17284,"United Kingdom",7584.28,1252
17286,"United Kingdom",644.88,196
17287,"United Kingdom",4838.04,541
17288,"United Kingdom",5976.24,628
17289,"United Kingdom",4189.32,496
17290,"United Kingdom",2448.88,468
17291,"United Kingdom",4406.40,8
17293,"United Kingdom",8073.44,584
17295,"United Kingdom",2404.08,328
17297,"United Kingdom",556.92,220
17298,"United Kingdom",1993.68,120
17299,"United Kingdom",2867.08,248
17301,"United Kingdom",790.52,264
17302,"United Kingdom",5228.80,364
17303,"United Kingdom",1093.16,232
17306,"United Kingdom",40885.24,288
17309,"United Kingdom",440.80,60
17311,"United Kingdom",6082.84,236
17312,"United Kingdom",2577.20,56
17313,"United Kingdom",9315.36,96
17314,"United Kingdom",10777.44,560
17315,"United Kingdom",26523.08,1988
17317,"United Kingdom",10401.36,36
17320,"United Kingdom",5470.80,328
17321,"United Kingdom",3236.68,488
17323,"United Kingdom",4258.40,904
17324,"United Kingdom",4953.52,216
17325,"United Kingdom",453.20,28
17329,"United Kingdom",2255.64,144
17330,"United Kingdom",1634.40,28
17331,"United Kingdom",700.80,4
17333,"United Kingdom",1997.16,116
17334,"United Kingdom",1228.08,44
17337,"United Kingdom",8781.48,2308
17338,"United Kingdom",29075.80,3256
17339,"United Kingdom",973.44,36
17340,"United Kingdom",54726.16,1812
17341,"United Kingdom",3207.28,764
17343,"United Kingdom",774.56,68
17344,"United Kingdom",713.24,144
17345,"United Kingdom",2486.04,384
17346,"United Kingdom",12435.40,2308
17347,"United Kingdom",915.84,4
17348,"United Kingdom",5163.64,920
17349,"United Kingdom",443.00,36
17350,"United Kingdom",5322.48,308
17351,"United Kingdom",2487.60,120
17353,"United Kingdom",9570.00,44
17354,"United Kingdom",5572.24,64
17356,"United Kingdom",712.88,76
17357,"United Kingdom",1619.12,200
17358,"United Kingdom",1544.20,256
17359,"United Kingdom",616.76,68
17360,"United Kingdom",2766.16,592
17361,"United Kingdom",2547.08,144
17362,"United Kingdom",1260.72,144
17364,"United Kingdom",20558.48,1792
17365,"United Kingdom",21112.20,2028
17367,"United Kingdom",673.60,136
17368,"United Kingdom",7815.28,492
17370,"United Kingdom",1898.96,144
17371,"United Kingdom",1770.72,368
17372,"United Kingdom",6289.08,1124
17373,"United Kingdom",2881.68,240
17374,"United Kingdom",1983.08,112
17375,"United Kingdom",1748.96,304
17376,"United Kingdom",980.00,116
17377,"United Kingdom",19827.43,1924
17379,"United Kingdom",1731.16,356
17381,"United Kingdom",82138.52,442
17382,"United Kingdom",261.60,8
17383,"United Kingdom",843.40,208
17384,"United Kingdom",1495.60,76
17385,"United Kingdom",1071.44,192
17386,"United Kingdom",10745.68,112
17387,"United Kingdom",3962.84,360
17388,"United Kingdom",5356.16,80
17389,"United Kingdom",130016.48,872
17391,"United Kingdom",2035.20,12
17392,"United Kingdom",1989.24,260
17394,"United Kingdom",815.48,16
17396,"United Kingdom",29720.70,111
17397,"United Kingdom",3275.64,424
17398,"United Kingdom",2692.72,156
17400,"United Kingdom",9108.00,932
17402,"United Kingdom",10872.60,241
17403,"United Kingdom",1304.52,148
17404,"Sweden",147144.16,928
17405,"United Kingdom",4711.80,352
17406,"United Kingdom",9837.28,508
17408,"United Kingdom",130.60,8
17409,"United Kingdom",3868.60,64
17410,"United Kingdom",5902.08,304
17411,"United Kingdom",3421.12,180
17412,"United Kingdom",7432.78,374
17414,"United Kingdom",3112.00,24
17415,"United Kingdom",2409.76,68
17416,"United Kingdom",31297.68,1196
17418,"United Kingdom",2285.04,140
17419,"United Kingdom",18663.96,904
17420,"United Kingdom",3231.13,155
17422,"United Kingdom",8558.76,508
17423,"United Kingdom",3338.52,124
17425,"United Kingdom",3179.48,180
17426,"United Kingdom",22282.36,1200
17427,"United Kingdom",403.20,8
17428,"United Kingdom",83264.08,1536
17429,"United Kingdom",2456.80,176
17430,"United Kingdom",1385.04,68
17431,"United Kingdom",1648.60,176
17432,"United Kingdom",1934.04,228
17433,"United Kingdom",1398.00,256
17434,"United Kingdom",10305.12,572
17436,"United Kingdom",865.20,36
17438,"United Kingdom",1649.00,72
17440,"United Kingdom",745.68,20
17442,"United Kingdom",12566.40,724
17443,"Canada",2136.96,4
17444,"Canada",12421.84,580
17446,"United Kingdom",606.00,44
17447,"United Kingdom",2511.92,164
17449,"United Kingdom",10852.36,1168
17450,"United Kingdom",862150.68,1488
17451,"United Kingdom",8604.92,492
17453,"United Kingdom",2060.88,88
17454,"United Kingdom",2586.48,288
17455,"United Kingdom",592.80,36
17456,"United Kingdom",1040.24,72
17457,"United Kingdom",6950.80,76
17458,"United Kingdom",1574.32,252
17459,"United Kingdom",2920.80,496
17460,"United Kingdom",3134.82,138
17461,"United Kingdom",3573.36,556
17462,"United Kingdom",2702.76,108
17463,"United Kingdom",8747.48,972
17464,"United Kingdom",1299.04,44
17466,"United Kingdom",3488.32,192
17468,"United Kingdom",548.00,20
17469,"United Kingdom",9268.28,440
17470,"United Kingdom",5035.48,344
17472,"United Kingdom",3076.72,764
17475,"United Kingdom",881.88,60
17480,"United Kingdom",2113.68,120
17481,"United Kingdom",5413.48,348
17483,"United Kingdom",1957.12,104
17486,"United Kingdom",1773.48,108
17489,"United Kingdom",1506.56,116
17490,"United Kingdom",10816.40,376
17491,"United Kingdom",16963.88,532
17492,"United Kingdom",1620.68,52
17495,"United Kingdom",2050.24,112
17496,"United Kingdom",1374.60,48
17498,"United Kingdom",1188.72,72
17499,"United Kingdom",2615.12,168
17500,"United Kingdom",4618.00,24
17501,"United Kingdom",1154.40,72
17502,"United Kingdom",3006.80,124
17503,"United Kingdom",2305.20,156
17504,"United Kingdom",13466.20,572
17505,"United Kingdom",5477.36,248
17506,"United Kingdom",1447.60,64
17507,"United Kingdom",2640.72,380
17508,"Greece",1590.04,92
17509,"United Kingdom",25400.16,1516
17510,"United Kingdom",1233.92,80
17511,"United Kingdom",454632.46,4567
17512,"United Kingdom",13500.64,468
17513,"United Kingdom",2052.80,24
17514,"United Kingdom",997.00,192
17515,"United Kingdom",2644.48,356
17516,"United Kingdom",3559.52,620
17517,"United Kingdom",615.76,44
17519,"United Kingdom",8242.88,360
17520,"United Kingdom",2479.24,132
17521,"United Kingdom",3567.12,220
17522,"United Kingdom",4449.64,304
17523,"United Kingdom",2680.32,136
17524,"United Kingdom",580.00,24
17525,"United Kingdom",1914.00,40
17526,"United Kingdom",6536.80,92
17527,"United Kingdom",3897.88,196
17528,"United Kingdom",16590.20,1164
17530,"United Kingdom",11166.28,1740
17531,"United Kingdom",1476.00,72
17534,"United Kingdom",935.44,40
17535,"United Kingdom",657.60,52
17536,"United Kingdom",306.00,12
17537,"United Kingdom",3590.48,300
17538,"United Kingdom",460.08,40
17540,"United Kingdom",2375.60,104
17542,"United Kingdom",683.00,100
17545,"United Kingdom",2805.96,668
17548,"United Kingdom",413.20,20
17549,"United Kingdom",782.64,32
17550,"United Kingdom",1168.64,184
17551,"United Kingdom",1361.16,188
17552,"United Kingdom",4489.26,227
17553,"United Kingdom",5950.40,8
17554,"United Kingdom",9109.68,388
17555,"United Kingdom",2079.20,448
17556,"United Kingdom",733.00,32
17557,"United Kingdom",2240.84,140
17560,"United Kingdom",4161.08,124
17561,"United Kingdom",703.48,196
17562,"United Kingdom",6053.52,332
17564,"United Kingdom",1905.56,204
17566,"United Kingdom",4309.84,708
17567,"United Kingdom",20406.87,744
17569,"United Kingdom",1425.36,124
17571,"United Kingdom",6651.00,1276
17572,"United Kingdom",977.80,52
17573,"United Kingdom",1522.40,100
17574,"United Kingdom",843.40,36
17576,"United Kingdom",15649.88,1836
17578,"United Kingdom",573.84,20
17579,"United Kingdom",1852.12,212
17580,"United Kingdom",886.48,188
17581,"United Kingdom",54334.04,2127
17582,"United Kingdom",706.08,120
17584,"United Kingdom",4969.20,140
17585,"United Kingdom",4774.92,916
17588,"United Kingdom",7095.20,108
17589,"United Kingdom",10687.28,1120
17590,"United Kingdom",6683.28,900
17591,"United Kingdom",10601.08,752
17593,"United Kingdom",17305.60,940
17594,"United Kingdom",4898.88,248
17595,"United Kingdom",1995.56,384
17596,"United Kingdom",11558.28,1148
17597,"United Kingdom",8885.88,244
17600,"United Kingdom",717.48,56
17601,"United Kingdom",464.04,36
17602,"United Kingdom",22739.92,2444
17603,"United Kingdom",1758.88,56
17604,"United Kingdom",1369.36,280
17608,"United Kingdom",870.32,256
17609,"United Kingdom",4939.36,1060
17611,"United Kingdom",17367.08,2440
17612,"United Kingdom",9305.80,604
17613,"United Kingdom",21617.00,1424
17614,"United Kingdom",1639.68,416
17615,"United Kingdom",1398.00,64
17616,"United Kingdom",4569.60,24
17618,"United Kingdom",4142.72,328
17619,"United Kingdom",904.48,316
17620,"United Kingdom",407.36,20
17621,"United Kingdom",6009.20,112
17623,"United Kingdom",2261.20,144
17624,"United Kingdom",3854.72,224
17625,"United Kingdom",8907.44,1356
17628,"United Kingdom",303.00,20
17629,"United Kingdom",7826.48,540
17630,"United Kingdom",2014.40,104
17631,"United Kingdom",2173.32,160
17633,"United Kingdom",6186.56,336
17634,"United Kingdom",10052.92,1268
17636,"United Kingdom",1573.44,104
17637,"United Kingdom",2545.24,156
17639,"United Kingdom",434.00,28
17640,"United Kingdom",4086.96,28
17642,"United Kingdom",4227.96,212
17643,"United Kingdom",558.75,45
17644,"United Kingdom",14268.68,752
17646,"United Kingdom",4157.16,212
17647,"United Kingdom",651.04,36
17648,"United Kingdom",7736.20,392
17649,"United Kingdom",4499.64,264
17650,"United Kingdom",664.32,32
17651,"United Kingdom",18047.60,1056
17652,"United Kingdom",24281.48,1272
17653,"United Kingdom",7011.04,212
17654,"United Kingdom",513.60,96
17655,"United Kingdom",11343.36,392
17656,"United Kingdom",7637.40,356
17658,"United Kingdom",2687.68,84
17659,"United Kingdom",13276.60,708
17660,"United Kingdom",1189.20,192
17663,"United Kingdom",8485.64,416
17664,"United Kingdom",2700.56,192
17666,"United Kingdom",3084.48,84
17667,"United Kingdom",9277.72,520
17668,"United Kingdom",1550.20,68
17669,"United Kingdom",18132.96,368
17670,"United Kingdom",822.80,44
17671,"United Kingdom",7560.64,240
17672,"United Kingdom",15222.76,508
17673,"United Kingdom",7018.08,960
17674,"United Kingdom",2204.16,108
17675,"United Kingdom",97924.00,3312
17676,"United Kingdom",6546.32,376
17677,"United Kingdom",89045.52,1512
17678,"United Kingdom",1234.44,68
17679,"United Kingdom",9486.68,136
17680,"United Kingdom",870.40,48
17682,"United Kingdom",11897.72,552
17684,"United Kingdom",998.44,64
17685,"United Kingdom",15993.44,646
17686,"United Kingdom",26236.84,1292
17690,"United Kingdom",21269.44,1129
17691,"United Kingdom",1359.60,88
17692,"United Kingdom",3358.36,208
17693,"United Kingdom",843.88,68
17694,"United Kingdom",1251.28,64
17695,"United Kingdom",3342.16,152
17696,"United Kingdom",10132.84,476
17697,"United Kingdom",1426.60,80
17698,"United Kingdom",619.80,32
17700,"United Kingdom",11990.48,620
17701,"United Kingdom",1868.60,108
17702,"United Kingdom",10205.56,384
17703,"United Kingdom",4460.64,284
17704,"United Kingdom",4179.16,148
17705,"United Kingdom",8510.88,488
17706,"United Kingdom",48354.08,1736
17707,"United Kingdom",669.60,24
17708,"United Kingdom",1068.32,140
17709,"United Kingdom",624.80,32
17711,"United Kingdom",1603.60,96
17712,"United Kingdom",2251.48,128
17714,"United Kingdom",612.00,40
17715,"United Kingdom",1305.60,4
17716,"United Kingdom",27259.36,1140
17718,"United Kingdom",677.40,28
17719,"United Kingdom",22605.04,1136
17720,"United Kingdom",4955.96,212
17722,"United Kingdom",10417.64,492
17723,"United Kingdom",13105.60,40
17724,"United Kingdom",5222.00,188
17725,"United Kingdom",15697.04,876
17727,"United Kingdom",5528.48,340
17728,"United Kingdom",14593.28,828
17730,"United Kingdom",23471.92,984
17731,"United Kingdom",5439.32,292
17732,"United Kingdom",1747.85,105
17733,"United Kingdom",2934.36,148
17734,"United Kingdom",2881.72,176
17735,"United Kingdom",60118.84,3116
17736,"United Kingdom",1747.36,112
17737,"United Kingdom",922.56,56
17738,"United Kingdom",9250.40,468
17739,"United Kingdom",11667.40,208
17742,"United Kingdom",1767.24,68
17744,"United Kingdom",9963.52,568
17746,"United Kingdom",520.60,32
17747,"United Kingdom",285.60,4
17749,"United Kingdom",3015.92,160
17750,"United Kingdom",7479.12,804
17752,"United Kingdom",322.56,4
17754,"United Kingdom",7248.24,384
17757,"United Kingdom",25035.59,3269
17758,"United Kingdom",15101.44,1816
17759,"United Kingdom",3469.80,396
17760,"United Kingdom",1484.90,118
17761,"United Kingdom",3204.16,92
17763,"United Kingdom",60.00,4
17764,"United Kingdom",3549.68,344
17765,"United Kingdom",2035.88,288
