ProductID,Product_name,units_sold,revenue,units_return,return_value
748,"CHRISTMAS RETROSPOT STAR WOOD",6840,6224.25,0,0.00
407,"CHRISTMAS GINGHAM HEART",27488,23149.34,0,0.00
2912,"GINGHAM HEART DECORATION",27488,23149.34,0,0.00
857,"CARDHOLDER GINGHAM STAR",1532,4909.65,0,0.00
558,"CARD HOLDER GINGHAM HEART",2779,8711.43,0,0.00
581,"PACK OF 6 HANDBAG GIFT BOXES",2306,6322.32,0,0.00
514,"PACK OF 6 SWEETIE GIFT BOXES",4254,10630.43,0,0.00
398,"ADVENT CALENDAR GINGHAM SACK",5258,27505.66,0,0.00
749,"HEART WOODEN CHRISTMAS DECORATION",9563,8998.76,0,0.00
504,"STAR WOODEN CHRISTMAS DECORATION",10862,9807.20,0,0.00
529,"ROCKING HORSE RED CHRISTMAS ",9925,8897.38,0,0.00
381,"FELTCRAFT CUSHION BUTTERFLY",11134,40830.17,0,0.00
856,"TRADITIONAL MODELLING CLAY",32729,38484.31,0,0.00
194,"CLOTHES PEGS RETROSPOT PACK 24 ",34965,53670.01,0,0.00
689,"PLASTERS IN TIN STRONGMAN",24308,39816.35,0,0.00
315,"PLASTERS IN TIN SKULLS",17178,28887.80,0,0.00
855,"HOLIDAY FUN LUDO",4657,16821.05,0,0.00
221,"PICTURE DOMINOES",12869,19370.81,0,0.00
626,"HEADS AND TAILS SPORTING FUN",7938,9444.52,0,0.00
854,"MINI JIGSAW BUNNIES",4574,1746.06,0,0.00
43,"MINI JIGSAW CIRCUS PARADE ",10151,3876.23,0,0.00
692,"MINI JIGSAW DOLLY GIRL",11739,4548.00,0,0.00
338,"MAGIC DRAWING SLATE CIRCUS PARADE  ",13625,5695.54,0,0.00
428,"MAGIC DRAWING SLATE DOLLY GIRL ",14695,6140.09,0,0.00
853,"CHILDS GARDEN BRUSH PINK",1651,3643.81,0,0.00
852,"CHILDS GARDEN RAKE PINK",825,1853.53,0,0.00
851,"CHILDS GARDEN SPADE PINK",1066,2444.22,0,0.00
850,"SET OF 2 TINS VINTAGE BATHROOM ",905,4618.73,0,0.00
718,"EMERGENCY FIRST AID TIN ",4389,6337.85,0,0.00
694,"PACK OF 12 TRADITIONAL CRAYONS",38948,16320.05,0,0.00
663,"WHITE WOOD GARDEN PLANT LADDER",3145,31747.53,0,0.00
849,"DAISY GARDEN MARKER",4560,6640.54,0,0.00
848,"BIRDHOUSE GARDEN MARKER ",6176,8878.74,0,0.00
847,"WATERING CAN GARDEN MARKER",5513,7945.37,0,0.00
846,"EMPIRE UNION JACK TV DINNER TRAY",3531,11423.43,0,0.00
845,"TV DINNER TRAY AIR HOSTESS ",1688,6079.62,0,0.00
127,"HEART OF WICKER LARGE",39729,120928.15,0,0.00
126,"HEART OF WICKER SMALL",72170,128993.94,0,0.00
125,"NATURAL SLATE HEART CHALKBOARD ",36801,112987.35,0,0.00
220,"SILK PURSE BABUSHKA RED",922,3227.36,0,0.00
687,"GROW YOUR OWN PLANT IN A CAN ",3482,4578.30,0,0.00
844,"SET OF 9 BLACK SKULL BALLOONS",11345,9697.82,0,0.00
843,"WATERING CAN PINK BUNNY",6894,13432.04,0,0.00
842,"ENAMEL WATERING CAN CREAM",2492,13089.38,0,0.00
530,"REGENCY CAKESTAND 3 TIER",56135,705618.66,0,0.00
841,"TOOTHPASTE TUBE PEN",5116,3123.78,0,0.00
840,"LIPSTICK PEN RED",13442,6737.94,0,0.00
301,"10 COLOUR SPACEBOY PEN",26497,22559.89,0,0.00
839,"MAGNETS PACK OF 4 RETRO PHOTO",4931,2543.99,0,0.00
838,"PAPERWEIGHT KINGS CHOICE ",673,927.78,0,0.00
262,"LUNCH BAG PINK POLKADOT",42184,69936.45,0,0.00
288,"LUNCH BAG SUKI  DESIGN ",50372,90446.33,0,0.00
3022,"LUNCH BAG SUKI DESIGN ",50372,90446.33,0,0.00
837,"TOY TIDY SPACEBOY  ",5275,11324.87,0,0.00
114,"RECYCLING BAG RETROSPOT ",27730,62789.36,0,0.00
836,"WALL TIDY RETROSPOT ",9159,14626.19,0,0.00
540,"AIRLINE BAG VINTAGE JET SET WHITE",1027,4626.21,0,0.00
835,"AIRLINE BAG VINTAGE JET SET BROWN",1400,6582.60,0,0.00
313,"AIRLINE BAG VINTAGE TOKYO 78",4382,20480.32,0,0.00
413,"CHILDRENS APRON SPACEBOY DESIGN",15064,30205.65,0,0.00
834,"GLASS JAR DAISY FRESH COTTON WOOL",2920,10413.60,0,0.00
664,"GLASS JAR ENGLISH CONFECTIONERY",4070,12871.62,0,0.00
833,"GLASS JAR KINGS CHOICE",739,2449.65,0,0.00
441,"KINGS CHOICE BISCUIT TIN",1883,8751.13,0,0.00
832,"CHARLOTTE BAG PINK POLKADOT",38986,45868.92,0,0.00
764,"CHARLOTTE BAG SUKI DESIGN",72915,117548.02,0,0.00
831,"TEA BAG PLATE RED RETROSPOT",16377,14376.92,0,0.00
830,"PARTY PIZZA DISH BLUE POLKADOT",4481,1600.14,0,0.00
829,"DOVE DECORATION PAINTED ZINC ",9565,3044.76,0,0.00
828,"HEART DECORATION PAINTED ZINC ",9587,6721.63,0,0.00
146,"FIVE HEART HANGING DECORATION",1874,6246.14,0,0.00
827,"OFFICE MUG WARMER CHOC+BLUE",2300,7104.36,0,0.00
14,"IVORY KNITTED MUG COSY ",2701,5261.84,0,0.00
826,"TEA COSY RED  STRIPE",1483,4389.58,0,0.00
825,"COFFEE MUG CAT + BIRD DESIGN",8942,20251.99,0,0.00
824,"COFFEE MUG DOG + BALL DESIGN",6204,13881.48,0,0.00
823,"PIG KEYRING WITH LIGHT & SOUND ",5542,5582.90,0,0.00
270,"HEART IVORY TRELLIS SMALL",16774,21990.92,0,0.00
291,"HEART IVORY TRELLIS LARGE",12691,21208.74,0,0.00
459,"HEART FILIGREE DOVE  SMALL",22278,27792.90,0,0.00
822,"WASH BAG VINTAGE ROSE PAISLEY",1206,3506.34,0,0.00
821,"EASTER DECORATION NATURAL CHICK",2162,1467.16,0,0.00
128,"WHITE LOVEBIRD LANTERN",3351,11109.37,0,0.00
309,"LOVEBIRD HANGING DECORATION WHITE ",16608,16204.38,0,0.00
820,"FRYING PAN UNION FLAG",5389,23573.71,0,0.00
819,"MILK PAN RED RETROSPOT",1613,5940.14,0,0.00
171,"LARGE POPCORN HOLDER ",4283,7799.53,0,0.00
170,"SMALL POPCORN HOLDER",228105,205824.92,0,0.00
3448,"POPCORN HOLDER",228105,205824.92,0,0.00
163,"SMALL HEART MEASURING SPOONS",11447,11071.65,0,0.00
162,"LARGE HEART MEASURING SPOONS",7958,14990.55,0,0.00
818,"LOCAL CAFE MUG",2715,4256.81,0,0.00
130,"CREAM HEART CARD HOLDER",33259,94193.33,0,0.00
672,"SLATE TILE NATURAL HANGING",6046,9177.37,0,0.00
817,"CAKE STAND VICTORIAN FILIGREE SMALL",1501,5742.97,0,0.00
302,"VICTORIAN GLASS HANGING T-LIGHT",97323,132929.73,0,0.00
178,"PHOTO CUBE",13053,24254.29,0,0.00
816,"FAMILY ALBUM WHITE PICTURE FRAME",4816,41624.40,0,0.00
815,"HEART GARLAND RUSTIC PADDED",1066,3398.15,0,0.00
814,"HEART DECORATION RUSTIC HANGING ",20395,6619.63,0,0.00
813,"HEART DECORATION WITH PEARLS ",8803,8471.91,0,0.00
812,"STAR DECORATION RUSTIC",9892,4572.30,0,0.00
811,"ANGEL DECORATION 3 BUTTONS ",15106,6620.24,0,0.00
355,"ANGEL DECORATION STARS ON DRESS",10620,4540.79,0,0.00
403,"FELTCRAFT 6 FLOWER FRIENDS",24374,49662.06,0,0.00
374,"CHRISTMAS CRAFT LITTLE FRIENDS",16397,38911.82,0,0.00
373,"CHRISTMAS CRAFT TREE TOP ANGEL",11235,26027.47,0,0.00
810,"LADLE LOVE HEART PINK",2283,1300.12,0,0.00
2673,"MINI LADLE LOVE HEART PINK",2283,1300.12,0,0.00
809,"LADLE LOVE HEART RED ",3565,1681.93,0,0.00
2734,"MINI LADLE LOVE HEART RED ",3565,1681.93,0,0.00
400,"PARTY CONE CHRISTMAS DECORATION ",9200,10751.96,0,0.00
442,"METAL SIGN EMPIRE TEA",6210,8130.86,0,0.00
58,"HOT WATER BOTTLE TEA AND SYMPATHY",23229,133377.22,0,0.00
213,"CHOCOLATE HOT WATER BOTTLE",24302,132703.65,0,0.00
215,"SCOTTIE DOG HOT WATER BOTTLE",18835,98996.53,0,0.00
216,"BIRD HOUSE HOT WATER BOTTLE",4730,19867.20,0,0.00
561,"PIZZA PLATE IN BOX",2392,8699.98,0,0.00
218,"SKULLS SQUARE TISSUE BOX",3036,1438.36,0,0.00
703,"LADS ONLY TISSUE BOX",6942,6871.66,0,0.00
808,"PAPER BUNTING RETROSPOT",30300,91299.56,0,0.00
535,"PAPER BUNTING WHITE LACE",16368,47614.24,0,0.00
47,"PAPER CHAIN KIT 50'S CHRISTMAS ",78096,262213.08,0,0.00
96,"PAPER CHAIN KIT RETROSPOT",18713,56913.11,0,0.00
517,"RIBBON REEL STRIPES DESIGN ",10895,18954.22,0,0.00
807,"RIBBON REEL FLORA + FAUNA ",2622,4790.45,0,0.00
806,"RIBBON REEL POLKADOTS ",4907,8155.14,0,0.00
370,"6 RIBBONS RUSTIC CHARM",36908,69174.22,0,0.00
805,"6 RIBBONS EMPIRE  ",5047,6695.65,0,0.00
347,"6 RIBBONS ELEGANT CHRISTMAS ",7307,10187.46,0,0.00
804,"SMALL WHITE RETROSPOT MUG IN BOX ",2928,5586.07,0,0.00
803,"BROWN  PIRATE TREASURE CHEST ",1669,4005.70,0,0.00
251,"BLACK PIRATE TREASURE CHEST",2127,3460.18,0,0.00
802,"CHOC TRUFFLE GOLD TRINKET POT ",1674,2627.20,0,0.00
801,"CHRISTMAS PUDDING TRINKET POT ",27072,13985.74,0,0.00
210,"PINK DOUGHNUT TRINKET POT ",6964,10276.13,0,0.00
800,"CHRISTMAS CARD SCREEN PRINT ",4965,1223.47,0,0.00
799,"ROBOT BIRTHDAY CARD",15945,6877.89,0,0.00
798,"FLORAL FOLK STATIONERY SET",7793,13509.59,0,0.00
496,"VINTAGE PAISLEY STATIONERY SET",7701,14244.31,0,0.00
797,"BOHEMIAN COLLAGE STATIONERY SET",2547,4341.29,0,0.00
796,"MODERN FLORAL STATIONERY SET",6730,11560.02,0,0.00
697,"PACK OF 12 SUKI TISSUES ",30606,9265.18,0,0.00
72,"PACK OF 60 PINK PAISLEY CAKE CASES",99822,49204.65,0,0.00
71,"PACK OF 60 DINOSAUR CAKE CASES",49495,24554.65,0,0.00
795,"SET OF 6 STRAWBERRY CHOPSTICKS",3212,4232.80,0,0.00
794,"KITTENS DESIGN FLANNEL",1351,1245.74,0,0.00
793,"SKULLS DESIGN FLANNEL",1154,1262.00,0,0.00
792,"SUKI  SHOULDER BAG",13590,25235.25,0,0.00
775,"JUMBO BAG SCANDINAVIAN PAISLEY",42118,85008.79,0,0.00
3023,"JUMBO BAG SCANDINAVIAN BLUE PAISLEY",42118,85008.79,0,0.00
791,"UNION STRIPE WITH FRINGE  HAMMOCK",3601,27867.05,0,0.00
296,"RED  HARMONICA IN BOX ",89392,107144.14,0,0.00
297,"BLUE HARMONICA IN BOX ",31705,41618.05,0,0.00
42,"VINTAGE SEASIDE JIGSAW PUZZLES",1611,6338.44,0,0.00
112,"VINTAGE SNAKES & LADDERS",7191,28390.27,0,0.00
790,"GARDEN METAL SIGN ",471,841.01,0,0.00
544,"POTTING SHED SEED ENVELOPES",2392,3639.58,0,0.00
434,"TRADITIONAL WOODEN CATCH CUP GAME ",12859,17388.69,0,0.00
182,"WOODEN BOX OF DOMINOES",25717,35595.49,0,0.00
789,"BINGO SET",6779,26747.15,0,0.00
788,"CAKES AND BOWS GIFT  TAPE",4667,1659.01,0,0.00
787,"HEARTS GIFT TAPE",4714,1550.40,0,0.00
707,"GIN AND TONIC MUG",11964,16658.16,0,0.00
50,"SAVE THE PLANET MUG",21920,26855.76,0,0.00
709,"I CAN ONLY PLEASE ONE PERSON MUG",5718,7524.67,0,0.00
786,"LILAC DIAMANTE PEN IN GIFT BOX",569,1841.75,0,0.00
206,"RED RETROSPOT MUG",7424,20800.64,0,0.00
354,"PAINTED METAL HEART WITH HOLLY BELL",5502,3436.52,0,0.00
785,"GLITTER CHRISTMAS TREE WITH BELLS",2961,3041.97,0,0.00
784,"GLITTER STAR GARLAND WITH BELLS ",1007,4167.19,0,0.00
339,"CHRISTMAS HANGING HEART WITH BELL",19450,10793.36,0,0.00
2933,"HANGING HEART WITH BELL",19450,10793.36,0,0.00
607,"CHRISTMAS HANGING STAR WITH BELL",23807,12129.95,0,0.00
783,"CHRISTMAS HANGING TREE WITH BELL",7874,4493.26,0,0.00
782,"CHRISTMAS TREE STAR DECORATION",9693,4183.02,0,0.00
781,"CHRISTMAS TREE HEART DECORATION",8601,3724.36,0,0.00
780,"CHRISTMAS TREE DECORATION WITH BELL",5120,2170.04,0,0.00
33,"VINTAGE HEADS AND TAILS CARD GAME ",31965,42624.15,0,0.00
402,"VINTAGE SNAP CARDS",58412,50318.75,0,0.00
779,"RAIN PONCHO RETROSPOT",35540,28680.02,0,0.00
174,"POLKADOT RAIN HAT ",7996,3764.91,0,0.00
778,"DECORATIVE CATS BATHROOM BOTTLE",4402,4649.70,0,0.00
777,"DECORATIVE ROSE BATHROOM BOTTLE",4685,4629.23,0,0.00
311,"CARD CIRCUS PARADE",12889,5479.34,0,0.00
1045,"LITTLE GREEN MONSTER SOFT TOY",86,219.30,0,0.00
1068,"FAUX FUR CHOCOLATE THROW",361,6158.31,0,0.00
1325,"RED RETROSPOT PURSE ",1866,6249.98,0,0.00
1324,"PIN CUSHION BABUSHKA PINK",1762,4560.82,0,0.00
1323,"PIN CUSHION BABUSHKA BLUE",551,1653.29,0,0.00
1322,"PIN CUSHION BABUSHKA RED",807,2635.77,0,0.00
263,"GUMBALL COAT RACK",32008,75926.30,0,0.00
1209,"DIAMANTE HEART SHAPED WALL MIRROR, ",1664,13362.07,0,0.00
56,"WOODEN FRAME ANTIQUE WHITE ",28230,87984.58,0,0.00
289,"LUNCH BAG CARS BLUE",47432,87273.58,0,0.00
1321,"WHITE STITCHED CUSHION COVER",239,1725.37,0,0.00
324,"SQUARECUSHION COVER PINK UNION FLAG",992,4441.51,0,0.00
3185,"SQUARECUSHION COVER PINK UNION JACK",992,4441.51,0,0.00
1320,"PINK FLORAL FELTCRAFT SHOULDER BAG",4496,17052.39,0,0.00
1136,"LETTER "S" BLING KEY RING",378,286.10,0,0.00
1319,"LETTER "E" BLING KEY RING",291,215.35,0,0.00
1318,"LETTER "A" BLING KEY RING",523,449.19,0,0.00
1317,"DIAMOND LAS VEGAS NECKLACE 45CM",49,289.82,0,0.00
1316,"PINK ENAMEL+GLASS HAIR COMB",1055,1928.33,0,0.00
1315,"CRYSTAL DIAMANTE STAR BROOCH",185,923.81,0,0.00
1314,"JADE DROP EARRINGS W FILIGREE",169,841.49,0,0.00
1313,"AMETHYST GLASS/SHELL/PEARL NECKLACE",61,559.86,0,0.00
1312,"DROP DIAMANTE EARRINGS GREEN",57,167.28,0,0.00
1311,"DROP DIAMANTE EARRINGS CRYSTAL",106,310.83,0,0.00
1310,"PAIR BUTTERFLY HAIR CLIPS",129,485.17,0,0.00
1309,"PINK & WHITE ROSEBUD RING",85,356.40,0,0.00
1308,"ANT COPPER TURQ BOUDICCA BRACELET",306,1521.70,0,0.00
1307,"WHITE/PINK MINI CRYSTALS NECKLACE",41,215.19,0,0.00
1306,"OLD ROSE COMBO BEAD NECKLACE",217,632.96,0,0.00
1305,"BLUE MURANO TWIST NECKLACE",49,489.73,0,0.00
1304,"BLACK DIAMOND CLUSTER EARRINGS",13,38.24,0,0.00
1303,"CRACKED GLAZE EARRINGS RED",38,95.41,0,0.00
1302,"CRACKED GLAZE NECKLACE RED",42,294.81,0,0.00
1301,"MURANO STYLE GLASS BRACELET BLACK",73,270.61,0,0.00
1300,"FLOWER GLASS GARLD NECKL36"TURQUOIS",33,264.39,0,0.00
1299,"NEW BAROQUE B'FLY NECKLACE GREEN",17,143.73,0,0.00
1298,"GOLD M.O.P ORBIT BRACELET",73,391.59,0,0.00
1297,"GOLD M.O.P ORBIT DROP EARRINGS",89,373.36,0,0.00
1296,"BLACK VINTAGE EARRINGS",145,601.88,0,0.00
1295,"SET/3 DECOUPAGE STACKING TINS",777,4000.05,0,0.00
1294,"SET OF 6 3D KIT CARDS FOR KIDS",6004,5524.06,0,0.00
1293,"MINI PAINTED GARDEN DECORATION ",9908,3052.24,0,0.00
750,"LARGE HANGING IVORY & RED WOOD BIRD",3955,2684.90,0,0.00
1292,"SET/6 PINK BIRD T-LIGHT CANDLES",1805,3192.17,0,0.00
234,"LADIES & GENTLEMEN METAL SIGN",16188,37643.25,0,0.00
771,"RED SHARK HELICOPTER",213,1724.99,0,0.00
770,"YELLOW SHARK HELICOPTER",295,2378.65,0,0.00
1291,"BEADED CRYSTAL HEART PINK ON STICK",3404,2904.44,0,0.00
647,"RED ENCHANTED FOREST PLACEMAT",2723,5841.09,0,0.00
1290,"BLACK ENCHANTED FOREST PLACEMAT",2916,5255.08,0,0.00
356,"JUMBO BAG STRAWBERRY",69347,131367.79,0,0.00
1289,"FRENCH ENAMEL CANDLEHOLDER",6805,14669.37,0,0.00
135,"TRADITIONAL CHRISTMAS RIBBONS",13086,18779.44,0,0.00
1288,"SET/4 BLUE FLOWER CANDLES IN BOWL",550,924.60,0,0.00
1287,"SET OF 3 CONEY ISLAND OVAL BOXES",53,274.65,0,0.00
1286,"RECTANGULAR SHAPED MIRROR",2049,1787.96,0,0.00
97,"SMALL HEART FLOWERS HOOK ",7189,6289.91,0,0.00
167,"HANGING HEART ZINC T-LIGHT HOLDER",36762,32817.10,0,0.00
303,"SINGLE HEART ZINC T-LIGHT HOLDER",25159,27439.67,0,0.00
15,"BOX OF 6 ASSORTED COLOUR TEASPOONS",2244,9621.74,0,0.00
1285,"ASSORTED COLOUR T-LIGHT HOLDER",16366,10240.34,0,0.00
1284,"HAND TOWEL PINK FLOWER AND DAISY",870,1497.74,0,0.00
10,"ASSORTED COLOUR BIRD ORNAMENT",146708,237787.08,0,0.00
1283,"LARGE TAHITI BEACH BAG",9,83.15,0,0.00
1282,"JUNGLE POPSICLES ICE LOLLY HOLDERS",4414,6170.46,0,0.00
3113,"JUNGLE POPSICLES ICE LOLLY MOULDS",4414,6170.46,0,0.00
122,"COLOUR GLASS T-LIGHT HOLDER HANGING",65936,42166.48,0,0.00
473,"S/15 SILVER GLASS BAUBLES IN BAG",2295,2983.35,0,0.00
1281,"GRASS HOPPER WOODEN WALL CLOCK ",1090,1508.30,0,0.00
1280,"WHITE TRAVEL ALARM CLOCK",1124,2715.12,0,0.00
1279,"TALL ROCOCO CANDLE HOLDER",373,3099.34,0,0.00
1278,"MIXED NUTS LIGHT GREEN BOWL",2273,1188.31,0,0.00
1277,"3D SHEET OF CAT STICKERS",1053,1034.37,0,0.00
1276,"3D SHEET OF DOG STICKERS",1720,1712.92,0,0.00
1275,"PACK 20 ENGLISH ROSE PAPER NAPKINS",2231,2047.85,0,0.00
228,"SET OF 4 ENGLISH ROSE COASTERS",5042,7105.74,0,0.00
227,"SET OF 4 ENGLISH ROSE PLACEMATS",4009,16817.84,0,0.00
1274,"YELLOW METAL CHICKEN HEART ",2885,4322.04,0,0.00
1273,"MIDNIGHT GLAMOUR SCARF KNITTING KIT",1299,2013.73,0,0.00
1272,"FANNY'S REST STOPMETAL SIGN",2068,4959.18,0,0.00
1271,"AREA PATROLLED METAL SIGN",17479,35479.28,0,0.00
481,"WASHROOM METAL SIGN",12120,18804.78,0,0.00
1079,"ART LIGHTS,FUNK MONKEY",1508,4227.72,0,0.00
1270,"CORONA MEXICAN TRAY",710,2973.72,0,0.00
752,"GRAND CHOCOLATECANDLE",24181,33269.47,0,0.00
1269,"COLUMBIAN  CUBE CANDLE ",421,236.14,0,0.00
1268,"A4 WALL TIDY BLUE OFFICE",512,329.80,0,0.00
1132,"COLOUR GLASS. STAR T-LIGHT HOLDER",27330,83557.78,0,0.00
4014,"COLOURED GLASS STAR T-LIGHT HOLDER",27330,83557.78,0,0.00
1267,"LOVE HEART POCKET WARMER",10820,7480.85,0,0.00
1070,"FEATHER PEN,COAL BLACK",10945,5746.94,0,0.00
1072,"FEATHER PEN,HOT PINK",15585,8097.18,0,0.00
307,"DOORMAT HEARTS",13754,89096.86,0,0.00
21,"DOORMAT NEW ENGLAND",15364,97507.15,0,0.00
757,"DOORMAT UNION FLAG",15085,102715.03,0,0.00
1074,"DOORMAT 3 SMILEY CATS",4727,31186.21,0,0.00
600,"PINK PARTY BAGS",9838,18629.51,0,0.00
1266,"CAROUSEL DESIGN WASHBAG",433,803.57,0,0.00
1265,"PINK HAPPY BIRTHDAY BUNTING",9375,48914.72,0,0.00
1264,"BLUE HAPPY BIRTHDAY BUNTING",7981,42087.02,0,0.00
1263,"TEA TIME KITCHEN APRON",2448,13902.77,0,0.00
1262,"TEA TIME PARTY BUNTING",10337,51840.81,0,0.00
532,"RETRO LONGBOARD IRONING BOARD COVER",1146,2220.70,0,0.00
1261,"WOVEN BERRIES CUSHION COVER ",650,2743.62,0,0.00
1260,"SUNSET COLOUR CHUNKY KNITTED THROW",241,2894.74,0,0.00
1259,"YELLOW/PINK CERAMIC CANDLE HOLDER",25,82.60,0,0.00
1258,"CERAMIC CAKE BOWL + HANGING CAKES",2875,8529.17,0,0.00
1080,"MINI CAKE STAND WITH HANGING CAKES",5511,8041.44,0,0.00
95,"PINK BREAKFAST CUP AND SAUCER ",94,181.06,0,0.00
1257,"FOLK ART METAL STAR T-LIGHT HOLDER",1967,1023.42,0,0.00
1256,"FOLKART HEART NAPKIN RINGS",1470,2224.27,0,0.00
1255,"FOLKART CLIP ON STARS",3145,1622.66,0,0.00
1254,"PINK FELT HANGING HEART W FLOWER",425,432.54,0,0.00
1253,"BLUE FELT HANGING HEART W FLOWER",365,308.38,0,0.00
3419,"BLUE FELT HANGING HEART WITH FLOWER",365,308.38,0,0.00
1252,"IVORY STRING CURTAIN WITH POLE ",681,1782.01,0,0.00
1114,"BLACK CHRISTMAS TREE 60CM",2259,1870.83,0,0.00
1251,"DOLLY GIRL CHILDRENS EGG CUP",3809,5022.95,0,0.00
641,"CHILDREN'S CIRCUS PARADE MUG",5073,8636.62,0,0.00
658,"WOODEN ADVENT CALENDAR RED",2994,35094.66,0,0.00
1104,"WOODEN ADVENT CALENDAR CREAM",1823,28341.43,0,0.00
1250,"CHRISTMAS METAL POSTCARD WITH BELLS",13525,7420.69,0,0.00
153,"CHRISTMAS LIGHTS 10 REINDEER",6751,55829.58,0,0.00
147,"ASSORTED BOTTLE TOP  MAGNETS ",12658,5655.96,0,0.00
583,"CALENDAR PAPER CUT DESIGN",7364,21966.44,0,0.00
1249,"CHILDRENS APRON APPLES DESIGN",9759,20811.31,0,0.00
1248,"OVEN MITT APPLES DESIGN",5412,8072.86,0,0.00
551,"SET OF 2 TEA TOWELS APPLE AND PEARS",8276,25485.40,0,0.00
1247,"NOVELTY BISCUITS CAKE STAND 3 TIER",1574,16108.21,0,0.00
1246,"NUMBER TILE COTTAGE GARDEN 2",377,973.17,0,0.00
1245,"SOAP DISH BROCANTE",2910,8386.18,0,0.00
1116,"FINE WICKER HEART ",10656,13309.06,0,0.00
598,"CREAM SWEETHEART EGG HOLDER",3072,14859.95,0,0.00
1244,"ROUND CAKE TIN VINTAGE GREEN",2126,16494.76,0,0.00
417,"HAND WARMER BABUSHKA DESIGN",20038,28893.19,0,0.00
1243,"WHITE BROCANTE SOAP DISH",2825,8289.51,0,0.00
695,"CARD PARTY GAMES ",8593,3588.37,0,0.00
245,"SET OF 6 T-LIGHTS SNOWMEN",3852,12318.44,0,0.00
273,"BLUE DRAWER KNOB ACRYLIC EDWARDIAN",7653,10425.41,0,0.00
734,"ANTIQUE GLASS PEDESTAL BOWL",4149,16980.92,0,0.00
733,"ANTIQUE TALL SWIRLGLASS TRINKET POT",3520,14400.70,0,0.00
1066,"SWEETHEART RECIPE BOOK STAND",4866,34481.24,0,0.00
1063,"SWEETHEART WIRE MAGAZINE RACK",1310,11195.48,0,0.00
1242,"BROCANTE COAT RACK",881,8124.22,0,0.00
735,"GUMBALL MAGAZINE RACK",2499,20886.42,0,0.00
411,"PURPLE DRAWERKNOB ACRYLIC EDWARDIAN",12996,18601.26,0,0.00
1241,"LARGE YELLOW BABUSHKA NOTEBOOK ",2398,2629.84,0,0.00
570,"SMALL RED BABUSHKA NOTEBOOK ",7835,5432.28,0,0.00
378,"FELTCRAFT PRINCESS OLIVIA DOLL",6300,23389.75,0,0.00
13,"FELTCRAFT PRINCESS CHARLOTTE DOLL",9549,37251.13,0,0.00
1240,"POPPY'S PLAYHOUSE BATHROOM",3852,8401.11,0,0.00
1239,"POPPY'S PLAYHOUSE LIVINGROOM ",5841,13065.90,0,0.00
519,"MAKE YOUR OWN PLAYTIME CARD KIT",2575,5344.65,0,0.00
498,"RIBBON REEL SOCKS AND MITTENS",3006,5595.54,0,0.00
29,"ALARM CLOCK BAKELIKE GREEN",25881,109419.51,0,0.00
537,"CARD I LOVE LONDON ",14056,5873.80,0,0.00
547,"CARD DOLLY GIRL ",17994,7396.34,0,0.00
1109,"WICKER WREATH LARGE",2958,5894.36,0,0.00
1238,"DOORMAT WELCOME TO OUR HOME",6098,46247.17,0,0.00
1057,"FRENCH BLUE METAL DOOR SIGN 3",3381,4618.75,0,0.00
1237,"FRENCH GARDEN SIGN BLUE METAL",3177,4081.83,0,0.00
1236,"PINK BABY BUNTING",8762,26853.50,0,0.00
134,"JUMBO BAG DOLLY GIRL DESIGN",13702,28262.80,0,0.00
37,"LUNCH BOX I LOVE LONDON",46542,84041.04,0,0.00
1235,"STRAWBERRY FAIRY CAKE TEAPOT",3196,16628.93,0,0.00
89,"PIGGY BANK RETROSPOT ",11117,28660.38,0,0.00
38,"CIRCUS PARADE LUNCH BOX ",14764,28912.56,0,0.00
636,"IVORY KITCHEN SCALES",7658,66568.80,0,0.00
17,"BOX OF VINTAGE ALPHABET BLOCKS",5387,55936.85,0,0.00
180,"SET OF 6 SOLDIER SKITTLES",10070,40121.60,0,0.00
1234,"CHRISTMAS RETROSPOT HEART WOOD",8922,8148.99,0,0.00
2915,"RETROSPOT WOODEN HEART DECORATION",8922,8148.99,0,0.00
419,"FELTCRAFT HAIRBAND RED AND BLUE",3703,3350.05,0,0.00
1233,"FELTCRAFT HAIRBAND PINK AND BLUE",3440,3112.61,0,0.00
645,"PACK OF 6 PANNETONE GIFT BOXES",9348,23861.75,0,0.00
4012,"PACK OF 6 PANETTONE GIFT BOXES",9348,23861.75,0,0.00
1092,"WOOD STOCKING CHRISTMAS SCANDISPOT",6311,4582.92,0,0.00
380,"FELTCRAFT CUSHION RABBIT",12424,45123.75,0,0.00
420,"FELTCRAFT HAIRBAND PINK AND PURPLE",3537,3198.18,0,0.00
421,"FELTCRAFT HAIRBANDS PINK AND WHITE ",3755,3511.04,0,0.00
693,"WOODEN SCHOOL COLOURING SET",23620,39113.19,0,0.00
423,"PLASTERS IN TIN VINTAGE PAISLEY ",18992,31288.27,0,0.00
690,"MINI JIGSAW DINOSAUR ",3261,1363.85,0,0.00
44,"MINI JIGSAW SPACEBOY",18182,6906.74,0,0.00
293,"MAGIC DRAWING SLATE DINOSAUR",7751,3391.13,0,0.00
1232,"MAGIC DRAWING SLATE PURDEY",19168,7277.67,0,0.00
426,"MAGIC DRAWING SLATE SPACEBOY ",18186,7562.40,0,0.00
448,"DOORSTOP RETROSPOT HEART",6411,26242.51,0,0.00
1231,"CABIN BAG VINTAGE PAISLEY",403,8279.71,0,0.00
